SalesOrderNumber,OrderDate,ShipDate,ProductKey,EmployeeKey,SalesTerritoryKey,Quantity,Reseller Business Type,Reseller,Reseller CityState,ResellerCountry
SO57078,2019-11-11 00:00:00.000,2019-11-21 00:00:00.000,527,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO57132,2019-11-19 00:00:00.000,2019-12-04 00:00:00.000,502,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO58965,2019-12-11 00:00:00.000,2019-12-17 00:00:00.000,386,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO58965,2019-12-11 00:00:00.000,2019-12-14 00:00:00.000,240,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO58965,2019-12-11 00:00:00.000,2019-12-24 00:00:00.000,581,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO58965,2019-12-11 00:00:00.000,2019-12-21 00:00:00.000,378,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO61176,2020-01-01 00:00:00.000,2020-01-14 00:00:00.000,376,295,8,1,Warehouse,Good Bicycle Store,Sulzbach Taunus-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-17 00:00:00.000,574,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-14 00:00:00.000,493,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-09 00:00:00.000,506,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-13 00:00:00.000,502,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-07 00:00:00.000,561,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-11 00:00:00.000,560,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61190,2020-01-06 00:00:00.000,2020-01-10 00:00:00.000,487,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO61263,2020-01-31 00:00:00.000,2020-02-05 00:00:00.000,573,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO61263,2020-01-31 00:00:00.000,2020-02-07 00:00:00.000,560,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO61263,2020-01-31 00:00:00.000,2020-02-11 00:00:00.000,496,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO63168,2020-02-10 00:00:00.000,2020-02-17 00:00:00.000,552,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO63168,2020-02-10 00:00:00.000,2020-02-25 00:00:00.000,306,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO63206,2020-02-17 00:00:00.000,2020-03-02 00:00:00.000,500,295,8,1,Warehouse,Top of the Line Bikes,Paderborn-Hamburg,Germany
SO63233,2020-02-21 00:00:00.000,2020-03-02 00:00:00.000,577,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO63233,2020-02-21 00:00:00.000,2020-02-28 00:00:00.000,562,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO63233,2020-02-21 00:00:00.000,2020-03-07 00:00:00.000,492,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO63233,2020-02-21 00:00:00.000,2020-03-04 00:00:00.000,573,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO63233,2020-02-21 00:00:00.000,2020-03-02 00:00:00.000,574,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO65202,2020-03-09 00:00:00.000,2020-03-19 00:00:00.000,546,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO65202,2020-03-09 00:00:00.000,2020-03-19 00:00:00.000,436,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO65202,2020-03-09 00:00:00.000,2020-03-19 00:00:00.000,374,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO65202,2020-03-09 00:00:00.000,2020-03-19 00:00:00.000,482,295,8,1,Warehouse,Nearby Bike Mall,Berlin-Nordrhein-Westfalen,Germany
SO67278,2020-04-09 00:00:00.000,2020-04-16 00:00:00.000,574,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO67278,2020-04-09 00:00:00.000,2020-04-10 00:00:00.000,237,295,8,1,Warehouse,Best Cycle Store,Offenbach-Saarland,Germany
SO67296,2020-04-14 00:00:00.000,2020-04-27 00:00:00.000,545,295,8,1,Warehouse,Versatile Sporting Goods Company,Braunschweig-Nordrhein-Westfalen,Germany
SO67324,2020-04-23 00:00:00.000,2020-04-27 00:00:00.000,562,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-01 00:00:00.000,574,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-05 00:00:00.000,506,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-05 00:00:00.000,492,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-09 00:00:00.000,566,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-09 00:00:00.000,502,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO67324,2020-04-23 00:00:00.000,2020-05-03 00:00:00.000,497,295,8,1,Warehouse,Amalgamated Parts Shop,Frankfurt am Main-Hamburg,Germany
SO69388,2020-05-01 00:00:00.000,2020-05-05 00:00:00.000,592,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO69388,2020-05-01 00:00:00.000,2020-05-13 00:00:00.000,599,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO69388,2020-05-01 00:00:00.000,2020-05-10 00:00:00.000,295,295,8,1,Warehouse,Capital Riding Supplies,Augsburg-Hamburg,Germany
SO69434,2020-05-08 00:00:00.000,2020-05-18 00:00:00.000,503,295,8,1,Warehouse,Top of the Line Bikes,Paderborn-Hamburg,Germany
SO69434,2020-05-08 00:00:00.000,2020-05-20 00:00:00.000,494,295,8,1,Warehouse,Top of the Line Bikes,Paderborn-Hamburg,Germany
SO69511,2020-05-21 00:00:00.000,2020-05-27 00:00:00.000,507,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO69511,2020-05-21 00:00:00.000,2020-06-01 00:00:00.000,569,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO69511,2020-05-21 00:00:00.000,2020-06-01 00:00:00.000,572,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO69511,2020-05-21 00:00:00.000,2020-05-23 00:00:00.000,503,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO69511,2020-05-21 00:00:00.000,2020-05-29 00:00:00.000,570,295,8,1,Warehouse,Excellent Bikes,Grevenbroich-Bayern,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-19 00:00:00.000,509,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,495,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,503,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-15 00:00:00.000,510,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-16 00:00:00.000,563,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO51761,2019-08-14 00:00:00.000,2019-08-28 00:00:00.000,498,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO57012,2019-11-01 00:00:00.000,2019-11-12 00:00:00.000,488,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO57012,2019-11-01 00:00:00.000,2019-11-14 00:00:00.000,566,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO57012,2019-11-01 00:00:00.000,2019-11-15 00:00:00.000,495,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO57012,2019-11-01 00:00:00.000,2019-11-12 00:00:00.000,577,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO63171,2020-02-10 00:00:00.000,2020-02-16 00:00:00.000,507,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO63171,2020-02-10 00:00:00.000,2020-02-12 00:00:00.000,237,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO63171,2020-02-10 00:00:00.000,2020-02-26 00:00:00.000,586,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO69454,2020-05-11 00:00:00.000,2020-05-20 00:00:00.000,500,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO69454,2020-05-11 00:00:00.000,2020-05-21 00:00:00.000,492,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO69454,2020-05-11 00:00:00.000,2020-05-14 00:00:00.000,554,295,8,1,Warehouse,Global Bike Retailers,Bad Soden-Hessen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-17 00:00:00.000,475,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-18 00:00:00.000,556,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-23 00:00:00.000,601,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-14 00:00:00.000,597,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-10 00:00:00.000,512,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-11 00:00:00.000,527,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-21 00:00:00.000,532,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-20 00:00:00.000,591,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-14 00:00:00.000,298,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-14 00:00:00.000,533,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO57067,2019-11-09 00:00:00.000,2019-11-10 00:00:00.000,400,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-03-01 00:00:00.000,306,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-26 00:00:00.000,555,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-23 00:00:00.000,588,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-22 00:00:00.000,559,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-03-05 00:00:00.000,512,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-22 00:00:00.000,472,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-03-05 00:00:00.000,357,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-26 00:00:00.000,359,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-03-02 00:00:00.000,603,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-29 00:00:00.000,527,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-20 00:00:00.000,532,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-02-20 00:00:00.000,558,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO63214,2020-02-18 00:00:00.000,2020-03-05 00:00:00.000,531,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-19 00:00:00.000,555,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-14 00:00:00.000,531,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-12 00:00:00.000,525,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-21 00:00:00.000,558,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-24 00:00:00.000,480,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-20 00:00:00.000,593,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-20 00:00:00.000,501,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-15 00:00:00.000,517,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-21 00:00:00.000,527,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-20 00:00:00.000,512,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO69444,2020-05-10 00:00:00.000,2020-05-14 00:00:00.000,231,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-23 00:00:00.000,601,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-19 00:00:00.000,593,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-18 00:00:00.000,543,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-22 00:00:00.000,402,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-17 00:00:00.000,531,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-15 00:00:00.000,542,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-19 00:00:00.000,513,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-25 00:00:00.000,597,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-14 00:00:00.000,592,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-21 00:00:00.000,501,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-16 00:00:00.000,599,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-27 00:00:00.000,295,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51751,2019-08-13 00:00:00.000,2019-08-28 00:00:00.000,517,295,8,1,Warehouse,Functional Store South,MÃƒÂ¼nchen-Nordrhein-Westfalen,Germany
SO51155,2019-07-24 00:00:00.000,2019-08-03 00:00:00.000,255,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-07-29 00:00:00.000,372,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-08-02 00:00:00.000,434,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-08-04 00:00:00.000,376,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-07-28 00:00:00.000,436,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-08-01 00:00:00.000,604,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-07-25 00:00:00.000,384,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51155,2019-07-24 00:00:00.000,2019-07-25 00:00:00.000,582,295,8,1,Value Added Reseller,"Fabrikam Inc., East",Eilenburg-Brandenburg,Germany
SO51171,2019-07-31 00:00:00.000,2019-08-02 00:00:00.000,380,295,8,1,Value Added Reseller,Producer Goods Clearinghouse,Frankfurt-Bayern,Germany
SO51171,2019-07-31 00:00:00.000,2019-08-07 00:00:00.000,440,295,8,1,Value Added Reseller,Producer Goods Clearinghouse,Frankfurt-Bayern,Germany
SO51171,2019-07-31 00:00:00.000,2019-08-02 00:00:00.000,240,295,8,1,Value Added Reseller,Producer Goods Clearinghouse,Frankfurt-Bayern,Germany
SO51767,2019-08-15 00:00:00.000,2019-08-21 00:00:00.000,499,295,8,1,Value Added Reseller,Fitness Toys,Berlin-Hamburg,Germany
SO51817,2019-08-22 00:00:00.000,2019-08-26 00:00:00.000,380,295,8,1,Value Added Reseller,Fast Services,Leipzig-Nordrhein-Westfalen,Germany
SO51817,2019-08-22 00:00:00.000,2019-08-23 00:00:00.000,418,295,8,1,Value Added Reseller,Fast Services,Leipzig-Nordrhein-Westfalen,Germany
SO51869,2019-08-31 00:00:00.000,2019-09-14 00:00:00.000,404,295,8,1,Value Added Reseller,Fast Services,Leipzig-Nordrhein-Westfalen,Germany
SO53504,2019-09-11 00:00:00.000,2019-09-14 00:00:00.000,573,295,8,1,Value Added Reseller,Enterprise Center,MÃƒÂ¼nchen-Hessen,Germany
SO53504,2019-09-11 00:00:00.000,2019-09-23 00:00:00.000,467,295,8,1,Value Added Reseller,Enterprise Center,MÃƒÂ¼nchen-Hessen,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-15 00:00:00.000,515,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-25 00:00:00.000,594,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-22 00:00:00.000,551,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-21 00:00:00.000,599,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-20 00:00:00.000,543,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-20 00:00:00.000,361,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-21 00:00:00.000,402,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53505,2019-09-11 00:00:00.000,2019-09-16 00:00:00.000,525,295,8,1,Value Added Reseller,Rodeway Bike Store,MÃƒÂ¼nster-Saarland,Germany
SO53516,2019-09-12 00:00:00.000,2019-09-19 00:00:00.000,570,295,8,1,Value Added Reseller,Rustic Bike Store,Augsburg-Bayern,Germany
SO53516,2019-09-12 00:00:00.000,2019-09-23 00:00:00.000,557,295,8,1,Value Added Reseller,Rustic Bike Store,Augsburg-Bayern,Germany
SO53520,2019-09-13 00:00:00.000,2019-09-18 00:00:00.000,556,295,8,1,Value Added Reseller,Next Door Cycles,Berlin-Saarland,Germany
SO53520,2019-09-13 00:00:00.000,2019-09-19 00:00:00.000,586,295,8,1,Value Added Reseller,Next Door Cycles,Berlin-Saarland,Germany
