SalesOrderNumber,OrderDate,ShipDate,ProductKey,EmployeeKey,SalesTerritoryKey,Quantity,Reseller Business Type,Reseller,Reseller CityState,ResellerCountry
SO48771,2019-01-22 00:00:00.000,2019-01-24 00:00:00.000,263,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-27 00:00:00.000,286,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-03 00:00:00.000,433,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-25 00:00:00.000,331,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-07 00:00:00.000,389,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-05 00:00:00.000,368,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-03 00:00:00.000,239,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-02 00:00:00.000,448,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-12 00:00:00.000,273,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,263,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-14 00:00:00.000,439,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-03 00:00:00.000,385,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-06 00:00:00.000,381,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-10 00:00:00.000,242,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-14 00:00:00.000,339,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-06 00:00:00.000,383,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-10 00:00:00.000,213,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-09 00:00:00.000,373,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-07 00:00:00.000,429,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-10 00:00:00.000,389,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-28 00:00:00.000,240,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-29 00:00:00.000,386,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-27 00:00:00.000,546,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-08-02 00:00:00.000,376,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-21 00:00:00.000,374,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-23 00:00:00.000,255,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-08-04 00:00:00.000,404,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-21 00:00:00.000,481,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-24 00:00:00.000,430,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-01 00:00:00.000,547,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-04 00:00:00.000,545,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-05 00:00:00.000,545,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-25 00:00:00.000,488,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-01 00:00:00.000,374,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-06 00:00:00.000,382,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-26 00:00:00.000,606,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-01 00:00:00.000,390,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-10 00:00:00.000,382,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-10 00:00:00.000,240,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-04 00:00:00.000,243,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-10 00:00:00.000,467,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-04 00:00:00.000,436,288,10,1,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-07 00:00:00.000,280,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-02 00:00:00.000,435,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-07 00:00:00.000,337,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-01 00:00:00.000,417,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-29 00:00:00.000,381,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-09 00:00:00.000,263,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-01 00:00:00.000,407,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-04 00:00:00.000,245,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-31 00:00:00.000,414,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-28 00:00:00.000,242,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-02 00:00:00.000,423,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-09 00:00:00.000,414,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-08 00:00:00.000,368,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-03 00:00:00.000,286,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-10-30 00:00:00.000,422,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-06 00:00:00.000,331,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-03 00:00:00.000,271,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-08 00:00:00.000,280,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-09 00:00:00.000,417,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-06 00:00:00.000,462,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-01 00:00:00.000,461,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-01 00:00:00.000,254,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-26 00:00:00.000,325,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-05 00:00:00.000,339,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-26 00:00:00.000,333,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-28 00:00:00.000,460,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-28 00:00:00.000,435,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-29 00:00:00.000,459,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-24 00:00:00.000,373,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-25 00:00:00.000,221,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-27 00:00:00.000,375,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-08 00:00:00.000,369,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-14 00:00:00.000,333,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-05 00:00:00.000,464,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-09 00:00:00.000,417,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-10 00:00:00.000,335,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-10 00:00:00.000,375,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-04-29 00:00:00.000,271,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-03 00:00:00.000,415,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-05 00:00:00.000,462,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-13 00:00:00.000,265,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-07 00:00:00.000,377,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-12 00:00:00.000,254,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,457,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-09 00:00:00.000,370,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-24 00:00:00.000,258,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-26 00:00:00.000,487,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-31 00:00:00.000,408,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-25 00:00:00.000,581,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-27 00:00:00.000,246,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-28 00:00:00.000,243,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-27 00:00:00.000,520,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-08-02 00:00:00.000,434,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-30 00:00:00.000,582,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-10-31 00:00:00.000,546,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-08 00:00:00.000,408,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-01 00:00:00.000,287,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-12 00:00:00.000,240,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-03 00:00:00.000,386,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-06 00:00:00.000,237,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-03 00:00:00.000,243,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-04 00:00:00.000,418,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-06 00:00:00.000,434,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-02 00:00:00.000,480,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-06 00:00:00.000,467,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-02 00:00:00.000,382,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-06 00:00:00.000,222,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-30 00:00:00.000,217,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-25 00:00:00.000,225,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-04 00:00:00.000,390,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-24 00:00:00.000,546,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-26 00:00:00.000,547,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-01 00:00:00.000,376,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-29 00:00:00.000,255,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-27 00:00:00.000,418,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-02-07 00:00:00.000,384,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-01 00:00:00.000,376,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-04-30 00:00:00.000,408,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-01 00:00:00.000,483,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-06 00:00:00.000,440,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-09 00:00:00.000,374,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-05 00:00:00.000,546,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-08 00:00:00.000,520,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-03 00:00:00.000,581,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-04 00:00:00.000,384,288,10,2,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-28 00:00:00.000,273,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-11 00:00:00.000,439,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-07 00:00:00.000,389,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-03 00:00:00.000,453,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-12 00:00:00.000,457,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-03 00:00:00.000,448,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000,377,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-03 00:00:00.000,415,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-13 00:00:00.000,335,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-09 00:00:00.000,429,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-08 00:00:00.000,456,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO47721,2018-10-28 00:00:00.000,2018-11-11 00:00:00.000,445,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-02 00:00:00.000,271,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-02-01 00:00:00.000,216,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-23 00:00:00.000,462,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-27 00:00:00.000,383,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-28 00:00:00.000,213,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-25 00:00:00.000,453,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO48771,2019-01-22 00:00:00.000,2019-01-29 00:00:00.000,273,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-07 00:00:00.000,343,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-08 00:00:00.000,230,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,466,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-03 00:00:00.000,414,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-07 00:00:00.000,221,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-05 00:00:00.000,445,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-07 00:00:00.000,407,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-13 00:00:00.000,453,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO49891,2019-04-28 00:00:00.000,2019-05-08 00:00:00.000,459,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-30 00:00:00.000,440,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-30 00:00:00.000,418,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-31 00:00:00.000,436,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-25 00:00:00.000,471,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-25 00:00:00.000,606,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO51143,2019-07-20 00:00:00.000,2019-07-25 00:00:00.000,463,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-12 00:00:00.000,374,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-11 00:00:00.000,605,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO55323,2019-10-29 00:00:00.000,2019-11-10 00:00:00.000,378,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-25 00:00:00.000,584,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-28 00:00:00.000,436,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO61238,2020-01-22 00:00:00.000,2020-01-31 00:00:00.000,583,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-03 00:00:00.000,488,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-05 00:00:00.000,547,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-05 00:00:00.000,584,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-10 00:00:00.000,418,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-03 00:00:00.000,606,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-09 00:00:00.000,605,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO67343,2020-04-29 00:00:00.000,2020-05-01 00:00:00.000,287,288,10,3,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-31 00:00:00.000,213,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-30 00:00:00.000,321,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-04 00:00:00.000,335,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-02 00:00:00.000,265,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-08-04 00:00:00.000,373,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-30 00:00:00.000,236,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
SO46669,2018-07-27 00:00:00.000,2018-07-31 00:00:00.000,441,288,10,4,Warehouse,Prosperous Tours,London-England,United Kingdom
